旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
承攜行旅台北大稻埕,"臺北市大同區西寧北路49號1-5樓,43-47號2-5樓",02-25552268,https://www.facebook.com/GuideHotel.tw,24間,NT$6600-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
長富時尚旅店,臺北市中山區長春路56號3.4.5樓　,02-25420101,-,24間,NT$6600-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
豪景大酒店新館,臺北市萬華區成都路173之1號B2及1至7樓,02-23113130,http://suites.riverview.com.tw/,48間,NT$6600-11000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
洛碁大飯店松山館,臺北市南港區玉成街149號,02-27837088,https://songshan.greenworldhotels.com/,97間,NT$6800-12800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
錦棧商旅,臺北市中山區林森北路413號2樓、7樓、7樓之14及錦州街46號7樓、48號7樓,02-77012121,http://www.gold-inn.com.tw/,67間,NT$6800-16800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
承攜行旅台北復北館,臺北市松山區復興北路307號1至7樓,02-27122155,https://www.mastripms.com/guidehotelfuxing,65間,NT$6800-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
雅齊旅館,臺北市中正區重慶南路1段86號3樓、3樓之1、4樓、4樓之1、5樓及3樓、4樓等共同使用、5樓共同使用,02-23709988,-,93間,NT$6800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
木文陶喜時尚旅館,臺北市信義區基隆路一段155號2樓之2、2樓之3,02-27494698,http://www.mtaipeihotel.com,15間,NT$6800-12800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
內江賓舘,臺北市萬華區西寧南路112號2-6樓,02-23812147,http://www.neijianghotel.com,17間,NT$6800-9500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
皇后旅社,臺北市大同區長安西路226號1至4樓,02-25590489,https://taiwanstay.net.tw/room/17238,20間,NT$6800-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
皇后旅店二館,臺北市大同區南京西路163號四樓之2,02-25555877,-,30間,NT$6800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
森浩文旅-STEPINN,臺北市松山區饒河街131、133號3樓,02-27609090,-,14間,NT$6800-12800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
白色空間設計旅店,臺北市中正區臺北市中正區許昌街40號4樓、4樓之1、4樓之2,02-23822200,-,13間,NT$6800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
路境行旅-府前館,臺北市中正區重慶南路一段86號,02-23899595,http://www.findershotel.com,158間,NT$6880-22880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6880,-
千彩格精品旅店　,臺北市中山區林森北路286號2至3樓,02-25637555,https://www.facebook.com/colors286/,19間,NT$6880-6880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6880,-
丹迪旅店-天津店,臺北市中山區中山北路一段135巷13號,02-25415788,http://www.dandyhotel.com.tw,30間,NT$7000-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
悠逸商旅,臺北市士林區承德路4段318號1樓至10樓,02-28883966,http://www.uinnhotel.com/business/index.htmi,66間,NT$7000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
洛碁大飯店驛,臺北市中正區重慶南路1段21號1至10樓及15號3至10樓,02-23819199,http://station.greenworldhotels.com/,97間,NT$7000-36000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
丰居旅店雙連館,"臺北市中山區民生東路一段42號2,3樓,-1至-5",02-23112555,http://loft.via-hotel.com.tw,47間,NT$7000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
東驛E-HOUSE,臺北市萬華區西寧南路155號3F,02-23615161,-,13間,NT$7000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
天雲旅棧台北中山,"臺北市中山區中山北路一段83巷7,7之1號至7之18號",02-25216666,http://zs.tangoinn.com.tw/,56間,NT$7000-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
玩行旅大安分館,臺北市大安區大安路1段81號1-7樓、81之1號、81號2樓之1、3樓之1至之5、4樓之1至之5、5樓之1至之5、6樓之1至之5、7樓之1至之5,02-87727862,http://www.wowhappy-daan.com.tw,65間,NT$7380-10880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7380,-
首都大飯店松山館,臺北市松山區八德路四段658號1至12樓,02-77375577,http://www.capitalsongshan.com.tw,123間,NT$7480-11880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7480,-
懷特豪斯青年旅舍,臺北市松山區南京東路五段123巷1號1至4樓、1之1號2至4樓、1之2號2至4樓,02-37656578,http://www.jiizu.com,38間,NT$7500-26000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7500,-
城市商旅-台北南西館,臺北市大同區南京西路169號,02-25507722,http://www.hpw.com.tw/hotel/hotel.asp,80間,NT$7500-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7500,-
洛碁大飯店建北館,臺北市中山區建國北路一段138巷1號、140號、140號2至11樓、142號、144號,02-25095151,-,59間,NT$7500-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7500,-
雅柏精緻旅館,臺北市松山區南京東路五段319、321、323、325、327、329、331號,02-27645858,http://www.alpermotel.com.tw,36間,NT$7600-7600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7600,-
太平洋商旅,"臺北市信義區光復南路495號11樓之2及13,16,17,19樓",02-87808000,-,48間,NT$7700-8400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7700,-
謙商旅-東門館,臺北市中正區信義路二段163號,02-23582520,http://www.chaiinhotel.com.tw,85間,NT$7880-20880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7880,-
立德北投溫泉飯店,臺北市北投區幽雅路11號B1-3樓,02-28973611,-,25間,NT$7920-13640(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7920,-
旅居文旅-西門驛站,臺北市萬華區台北市萬華區西寧南路67號5-9樓,02-23880050,http://www.hubhotel.com.tw/ximen-inn/,38間,NT$8000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
快意旅店,臺北市大安區市民大道4段168號、168號2樓至10樓、170號、172號、176號、178號,02-27711188,http://www.hotelpoispois.com,39間,NT$8000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
福容大飯店台北一館,臺北市大安區台北市大安區建國南路1段266號,02-27019266,http://www.fullon-hotels.com.tw,120間,NT$8000-32800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
久居棧旅店,臺北市大同區延平北路二段255號2樓,02-25574999,https://www.9inehotels.com,49間,NT$8000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
台北商旅慶城館,臺北市松山區慶城街12號,02-87127589,http://www.suitetpe.com,84間,NT$8000-16500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
薆悅酒店,臺北市萬華區西寧南路107號1至10樓,02-23753388,http://inhousehotel.com,53間,NT$8000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
台北中山意舍酒店,臺北市中山區中山北路二段57之1號1至8樓,02-25652828,http://www.amba-hotels.com/tc/zhongshan/,90間,NT$8000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
旅家雅舍,臺北市中正區南昌路二段222號11樓,09-26657353,https://sites.google.com/view/thresidence,7間,NT$8000-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
昌亞旅館,臺北市中山區林森北路673號1至7樓,02-25863161,-,29間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
日野苑,臺北市中正區重慶南路1段18號2樓至7樓,02-23889998,-,35間,NT$8000-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
天閣酒店(台北長安),臺北市中山區林森北路80號1至14樓,02-25317777,http://www.tango-hotels.com,80間,NT$8200-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8200,-
台北馥華商旅,臺北市中山區一江街3號1-7樓,02-25118896,https://fwhotelsj.tw/,90間,NT$8280-10120(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8280,-
華大旅店-南西館,臺北市大同區南京西路151號6至12樓,02-25593232,-,45間,NT$8280-11160(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8280,-
松哖酒店,臺北市大安區仁愛路三段8號,02-27070101,http://www.sonnien-hotel.com,89間,NT$8500-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8500,-
儷夏旅館-西寧館,臺北市萬華區西寧南路30號3樓、9樓,02-23616999,http://www.muzikhotel.com.tw,31間,NT$8500-9200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8500,-
山水樂會館,臺北市北投區中和街20巷6號,02-28922665,http://www.shan-yue.com,18間,NT$8600-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8600,-
綺樂文旅康定館,臺北市萬華區康定路32號1至6樓,02-23615868,https://hedohotel.com/,23間,NT$8800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
嘉賓閣旅館,臺北市北投區光明路230號B1-7樓,02-28930055,http://www.jbg-hotel.com.tw,47間,NT$8800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
台北桃禧大飯店,臺北市大同區重慶北路一段73號1樓及3至7樓,02-25505799,-,144間,NT$8800-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
尚印旅店,臺北市中山區中山北路二段71號8樓,02-25682270,-,23間,NT$8800-11800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
圓山大飯店,臺北市中山區中山北路4段1巷1號,02-28868888,http://www.grand-hotel.org,408間,NT$8800-36000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,5
凱旋酒店,臺北市內湖區江南街55號3樓、9樓,02-87527888,http://www.justpalacehotel.com.tw,88間,NT$8800-38800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
尚印旅店-二舘,臺北市中山區中山北路二段71號10樓,02-25682810,-,20間,NT$8800-11800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
尚美精旅,臺北市中山區民生西路16號4樓,02-25230188,http://www.hotelijourney.com.tw/,14間,NT$8800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
京都飯店,臺北市北投區溫泉路105號1-3樓,02-28912151,-,19間,NT$8800-19800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
門草行旅,臺北市大同區安西街23號1至4樓（不含安西街25號1樓）,02-25577045,https://m.facebook.com/thedoorinn,4間,NT$8800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
路徒行旅-中華館,臺北市中正區延平南路68號,02-23120589,http://www.roadershotel.com/,68間,NT$8880-35880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8880,-
樂山水靜旅館OrigInn,臺北市大同區南京西路247號,02-25588843,http://www.facebook.com/OriginnSpace,5間,NT$8880-8880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8880,-
錦達北投輕行旅,"臺北市北投區中央北路3段53巷1號,5號2-7樓",02-28977111,-,52間,NT$9000-11000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
金來商旅,"臺北市中正區金山南路1段71號B1-7樓,71之1號2-7樓",02-23979399,http://www.royalbiz.com.tw/,48間,NT$9000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
台北凱撒大飯店,臺北市中正區忠孝西路1段38號,02-23115151,http://taipei.caesarpark.com.tw/,478間,NT$9000-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
水美溫泉會館,臺北市北投區光明路224號,02-28983838,http://www.sweetme.com.tw,78間,NT$9000-50000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
雀客藏居台北陽明山,臺北市士林區陽明山格致路237號,02-28616661,-,50間,NT$9000-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
香樹花園酒店,臺北市中山區堤頂大道二段566號1樓、2樓、4樓（四層至六層）、7樓（七層至十一層）,02-85023955,http://www.saurahotel.com.tw,84間,NT$9000-45000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
城市商旅北門館,臺北市大同區長安西路265號1至6樓及267號1至6樓,02-25525777,https://www.citysuites.com.tw/zh-tw/%E5%8F%B0%E5%8C%97%E5%8C%97%E9%96%80%E9%A4%A8/About,65間,NT$9000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
城市商旅北門二館,臺北市大同區長安西路271號2樓至4樓、275號1樓至4樓,02-25525777,-,19間,NT$9000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
劍潭璞旅,臺北市士林區承德路四段250號,02-28831777,http://www.jiantanboutechhotel.com.tw,240間,NT$9000-11000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
台北商旅(大安館),臺北市大安區大安路一段135號,02-77119933,http://www.suitetpe.com,48間,NT$9200-11500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9200,-
台北松山意舍酒店,臺北市南港區市民大道七段8號17樓至21樓,02-26532828,http://www.amba-hotels.com,190間,NT$9200-112930(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9200,-
洛碁大飯店南京館,臺北市中山區南京東路三段8號1樓至14樓,02-25098882,http://grandnanjing.greenworldhotels.com,116間,NT$9300-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9300,-
福華大飯店,臺北市大安區仁愛路3段160號,02-2700,http://www.howard-hotels.com.tw,606間,NT$9500-55000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9500,5
詩漫精品旅館,臺北市中正區館前路8號6樓,02-23820111,http://www.smileinn.com.tw/,33間,NT$9770-11530(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9770,-
老爺大酒店,臺北市中山區中山北路2段37之1號,02-25423266,http://www.royal-taipei.com.tw,202間,NT$9800-58000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9800,5
日月星商旅,臺北市士林區重慶北路四段202號1-4樓、204號1樓,02-28119395,http://www.huluhotel111.com/,19間,NT$9800-16800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9800,-
凱達大飯店,臺北市萬華區艋舺大道167號,02-23066777,http://www.caesarmetro.com,745間,NT$9800-68800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9800,-
大新飯店,臺北市中山區長春路246號11-12樓,02-25068866,-,11間,NT$9800-11800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9800,-
安捷國際公寓酒店,臺北市大同區市民大道1段201號15樓、15樓之1至之3、之5至之10,02-25592900,-,9間,NT$9800-15800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9800,-
新舍商旅-林森館,臺北市中山區林森北路477號,02-77431000,https://www.discoverygroup.com.tw/brand/xinshehotel/,79間,NT$9900-16500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9900,-
南港老爺行旅,臺北市南港區經貿二路196號.196號10樓至20樓,02-77500588,http://www.hotelroyal.com.tw/nangang/,179間,NT$9900-15180(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9900,-
合尊酒店SHotel,臺北市松山區敦化北路150號,02-27121777,http://www.shotel.com/,101間,NT$10000-150000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
亞太飯店北投館,臺北市北投區幽雅路31號,02-28983088,https://www.apresort.com.tw,140間,NT$10000-38390(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
雲富大飯店,臺北市中山區長春路24號2樓至8樓,02-25316767,-,55間,NT$10000-36000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
禾順行旅,臺北市萬華區廣州街247號及247號2至6樓,02-23081000,-,98間,NT$10000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
東棧商務旅店,"臺北市大安區忠孝東路四段209號8樓,8樓-1,-2,211號8樓,8樓-1",02-27117721,http://eastinn.vdthotel.com/,23間,NT$10000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
金帥商務旅店,臺北市萬華區昆明街142號7-8樓,02-23818131,http://www.kingshi-hotel.com.tw/,37間,NT$10000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
豪贊旅店,臺北市萬華區昆明街34號2樓,02-23702199,-,14間,NT$10000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
台北馥敦飯店,臺北市松山區復興北路315號1-7樓,02-27138181,http://www.taipeifullerton.com.tw/north/,71間,NT$10000-70000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
富裕自由商旅,臺北市大安區忠孝東路四段235號2樓、2樓之1、3樓、3樓之1、4樓之1、5樓之1、6樓之1、7樓、7樓之1及9樓,02-27413147,http://www.hotelrf.com/rfhotel,67間,NT$10000-25000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
歐華酒店,臺北市中山區林森北路646號,02-25853258,https://www.rivierataipei.com/zh-hant/,112間,NT$10000-30000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
美麗信花園酒店,臺北市中山區市民大道三段83號,02-87728800,http://www.miramargarden.com.tw,203間,NT$10000-90000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
趣西門旅店,臺北市萬華區武昌街二段72號7樓,02-23618266,-,27間,NT$10000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
悠趣旅店,臺北市松山區長安東路2段219號12樓,02-27752277,-,27間,NT$10000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
富裕自由旅店林森館,臺北市中山區林森北路85巷23號1至2樓,02-25671333,-,11間,NT$10000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
慶爾喜旅館長沙二館,臺北市萬華區長沙街二段11號3樓之1,02-77309920,-,6間,NT$10000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
丰居旅店北車館,臺北市中正區重慶南路一段60號,02-23142121,http://via-hotel.com.tw/,23間,NT$10000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
昇美精旅,臺北市中山區新生北路二段25號1-6樓,02-25111399,http://www.beautyhotels.com.tw/,42間,NT$10000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
旅城驛鎮,臺北市中山區松江路95-1號6樓,02-25081848,-,10間,NT$10000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
星西門行旅,臺北市萬華區西寧南路36號9樓、9樓之1、9樓之31至43、9樓之45至51、10樓之1,02-23313188,-,54間,NT$10000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
天閣酒店台北復興,臺北市松山區復興北路147號1至12樓,02-87128000,http://www.tango-hotels.com,70間,NT$10200-30000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10200,-
阿樹國際旅店,臺北市松山區八德路三段76號1樓、4樓至14樓,02-25787728,http://www.artreehotel.com.tw/,141間,NT$10400-36000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10400,-
天閣酒店台北劍潭,臺北市士林區基河路16之6號1樓至12樓,02-28862999,-,72間,NT$10500-30000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10500,-
金都精緻溫泉飯店,臺北市北投區光明路240號1-6樓,02-28911228,-,31間,NT$10500-12800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10500,-
漢普頓酒店,臺北市中山區建國北路2段7號,02-25069696,https://www.hcpt.com.tw/,129間,NT$10780-60000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10780,-
九昱晴美,臺北市中山區林森北路568號2至13樓，3樓之1、2、3、5、6至12樓之1、2、3、5、6，13樓之1,02-66080807,http://www.jolleyhotels.com/,62間,NT$10800-21800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10800,-
貴都飯店,臺北市萬華區西藏路192-1號,02-23029345,http://www.crystalhotel.com.tw,69間,NT$10800-22800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10800,-
密都大飯店,臺北市中山區長春路246號2-9樓,02-25068866,-,48間,NT$10800-16800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10800,-
寶格利時尚旅館,臺北市萬華區中華路一段168號1-15樓,02-23821314,http://www.burgaryhotel.com,46間,NT$10800-11800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10800,-
有誠商旅,臺北市士林區至善路二段55號4樓至10樓,02-88615599,http://www.yusensehotel.com,64間,NT$11000-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11000,-
春天酒店,臺北市北投區幽雅路18號1-6樓,02-28924546,http://www.springresort.com.tw/,81間,NT$11000-25000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11000,-
台北北投雅樂軒酒店,臺北市北投區中央里大業路302號、300巷1號，2樓,02-77011788,https://www.alofttaipeibeitou.tw/,292間,NT$11000-28000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11000,-
宜家商旅,臺北市內湖區成功路二段512、514號1至10樓,02-27956777,-,159間,NT$11000-13200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11000,-
皇家季節酒店,臺北市北投區中山路26號1-5樓,02-28969798,http://royalseasons.leefanggroup.com/,44間,NT$11000-11000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11000,-
愛活商旅,臺北市萬華區西寧南路36號10樓之3,02-2361,-,22間,NT$11000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11000,-
長榮桂冠酒店(台北),臺北市中山區松江路63號,02-25019988,http://www.evergreen-hotels.com/branch/taipei,95間,NT$11500-68000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11500,-
維多麗亞酒店,臺北市中山區敬業四路168號,02-85020007,http://www.grandvictoria.com.tw/,96間,NT$11550-23100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11550,5
台灣西鐵國際旅館,臺北市萬華區中華路一段88號1樓、6樓至28樓,02-23143939,-,298間,NT$11700-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11700,-
天閣酒店(台北南西),臺北市中山區南京西路3號1至9樓,02-25679999,http://www.tango-hotels.com,52間,NT$11800-11800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11800,-
思泊客,"臺北市信義區信義路五段16號B1,18號B1,B1-1",02-27230999,http://www.sparklehotel.com.tw,45間,NT$11800-11800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),11800,-
