旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
台北六福萬怡酒店,臺北市南港區忠孝東路七段359號7-30樓,02-21716565,http://www.courtyardtaipei.com,465間,NT$12000-100000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,5
台北寒舍喜來登大飯店,臺北市中正區忠孝東路1段12號,02-23215511,http://www.sheratongrandtaipei.com,692間,NT$12000-22000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,5
台北五號商旅,臺北市中正區延平南路160之5號(1樓至4樓),02-23883067,http://cheztaipeino5.com/,6間,NT$12000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
台北士林萬麗酒店,臺北市士林區中山北路五段470巷8號,02-88612389,-,104間,NT$12000-120000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
台北花園大酒店,臺北市中正區中華路2段1號,02-23143300,http://www.taipeigarden.com.tw,241間,NT$12000-21000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
華弘怡亨酒店,臺北市大安區敦化南路一段370號,02-27848888,http://www.eclathotels.com/,68間,NT$12000-38000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
美亞商旅,臺北市中正區忠孝西路一段50號3樓至5樓及3樓之1至5樓之1,02-23313001,http://www.mayerinn.com,264間,NT$12000-24000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
國聯大飯店,臺北市大安區光復南路200號,02-27731515,http://www.unitedhotel.com.tw,243間,NT$12000-40000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
珂曼旅館,臺北市萬華區西寧南路77號1-15樓、2樓之1-15樓之1、3樓之2-14樓之2、12樓之3-13樓之3、12樓之5,02-23886000,-,61間,NT$12000-22000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
六福居,臺北市中山區南京東路一段38號,02-77010165,http://www.leofooresidences.com.tw,49間,NT$12000-17000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
台北中山九昱希爾頓逸林酒店,"臺北市中山區中山北路一段123號1樓,121巷1號1-14樓",02-66199999,-,105間,NT$12000-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
馥良旅店,臺北市萬華區漢中街52號12樓至13樓,02-2311-2555,https://www.taiwanstay.net.tw/room/33748,32間,NT$12000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
城市商旅昆明館（HOTELPAPAWHALE）,臺北市萬華區昆明街46號地下1樓、46號及46號2至4樓、4樓之2、4樓之3,02-23311177,http://www.papawhale.com/,335間,NT$12020-22000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12020,-
雀客旅館台北南京,臺北市中山區南京東路3段16號,02-25161610,-,56間,NT$12100-24000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12100,-
門埕青旅,臺北市大同區鄭州路21巷10號(1至3樓),02-25585676,-,2間,NT$12600-12600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12600,-
沃客商旅-西門館,臺北市萬華區中華路一段144號10樓,02-23812633,-,23間,NT$12800-12800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12800,-
WESTGATEHOTEL永安棧,臺北市萬華區中華路一段150號,02-23313161,http://www.westgatehotel.com.tw,121間,NT$12800-12800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12800,-
北投天玥泉溫泉會館,臺北市北投區中山路3號3樓,02-28988661,http://www.tyq.com.tw/,21間,NT$12800-12800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12800,-
雅璞文旅,臺北市中正區黎明里10鄰館前路8號5樓及8樓,02-23709966,-,64間,NT$12800-16800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12800,-
瑞桑德旅店北車館,臺北市中正區重慶南路一段1號5樓,02-23710811,http://www.oxygenhoteltaipei.com,14間,NT$12800-16800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12800,-
陸號行旅西門館,臺北市萬華區臺北市萬華區中華路一段152號5樓、5樓之1、9樓、10樓；成都路1號9樓、10樓,02-23144003,https://inn-3088.business.site/,27間,NT$12800-14800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12800,-
西門航棧旅館,"臺北市萬華區中華路一段144號7-8樓,7樓之1,8樓之1",02-23880777,-,38間,NT$12880-12880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12880,-
酩月大飯店,臺北市萬華區成都路21號4至5樓，23號4至5樓，27巷1號4至5樓,02-23755218,-,31間,NT$12880-16880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12880,-
明日大飯店,臺北市萬華區成都路23號、27巷1號6至8樓,02-23755500,-,40間,NT$12880-16880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12880,-
明星大飯店,臺北市萬華區成都路21號2至3樓、23號2至3樓、27巷1號2至3樓,02-23755227,-,34間,NT$12880-16880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12880,-
玩行旅台北館,臺北市中正區金山南路1段8號1樓至8樓,02-23212680,https://www.wowhappy-taipei.com.tw/,49間,NT$12880-13880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12880,-
陸號行旅中華館,臺北市萬華區中華路一段90號9樓、11樓,02-23112522,-,72間,NT$12880-20880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12880,-
日星商旅,臺北市萬華區成都路111號1樓-6樓,02-2375,https://taiwanstay.net.tw/room/33229,11間,NT$12880-29800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12880,-
台北君品大酒店,臺北市大同區承德路1段3號(1樓.5樓~16樓及地下1樓.地下3樓),02-21819999,http://www.palaisdechinehotel.com/,286間,NT$13000-323400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),13000,5
和逸．台北民生館,臺北市中山區民生東路二段178號1至12樓,02-77063399,-,135間,NT$13000-85000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),13000,4
台北中山雅樂軒酒店,臺北市中山區雙城街1號,02-77439999,https://aloftzhongshan.com.tw/,88間,NT$13000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),13000,-
峻美精旅,臺北市中山區長春路62號6樓,02-25312338,http://hotelbnight.beautyhotels.com.tw/,15間,NT$13000-22000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),13000,-
格拉斯麗台北飯店,臺北市中正區忠孝東路2段89號3至19樓,02-23220111,-,248間,NT$13000-13000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),13000,-
城市商旅站前館,臺北市大同區延平北路一段51號1至3樓及53號1樓,02-25507000,-,92間,NT$13200-19800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),13200,-
神旺商務酒店,臺北市中山區南京東路一段128號2至13樓,02-25115185,http://www.swresidences.com,81間,NT$13600-13600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),13600,-
大地酒店,臺北市北投區奇岩路1號,02-55518888,http://thegaiahotel.com/,48間,NT$13800-60000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),13800,-
艾特文旅,臺北市萬華區武昌街二段124之2號4樓,02-23885558,https://artoteltaipei.com/,29間,NT$13920-17520(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),13920,-
北投麗禧溫泉酒店,臺北市北投區幽雅路30號,02-28988888,https://www.gvrb.com.tw/,66間,NT$14000-70000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),14000,5
台北美福大飯店,臺北市中山區樂群二路55號,02-77223399,https://www.grandmayfull.com/,146間,NT$14000-200000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),14000,5
宜津美侖大飯店,"臺北市大安區復興南路1段315號,317號,317號2樓",02-55793888,-,143間,NT$14000-56000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),14000,-
城市商旅德立莊二館,臺北市中正區衡陽路97號2樓、97之1號2樓、99號2樓、101號2樓、101號2樓之1、103號2樓、103號2樓之1、105號2樓、延平南路110號2-4樓,02-23703258,-,199間,NT$14000-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),14000,-
亞都麗緻大飯店,臺北市中山區民權東路2段41號,02-25971234,http://taipei.landishotelsresorts.com/chinese-trad/,219間,NT$14080-107800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),14080,-
雀客旅館台北內湖,臺北市內湖區民權東路6段123巷34弄1號1-12樓,02-87925319,-,87間,NT$14300-14300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),14300,-
沐蘭精品旅館,臺北市中山區堤頂大道2段460號,02-85023397,http://mulantp.swmall.com.tw/,46間,NT$14500-14500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),14500,-
金弘旅社,臺北市大同區南京西路316號4樓,02-25554038,-,19間,NT$14800-14800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),14800,-
寧夏2號旅店,臺北市大同區寧夏路2號,02-25507619,http://www.ningxiano2inn.com,19間,NT$14880-16880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),14880,-
柯達大飯店敦南店,臺北市大安區敦化南路二段238號B1-14樓,02-27323333,http://dunnan.khotels.com.tw/zh-TW/,77間,NT$15000-22000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),15000,-
鵲絲旅店豪麗旺館,臺北市信義區基隆路二段15-2號,02-23453511,https://guidehotel.com.tw/holypro-hotel/,20間,NT$15000-27000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),15000,-
皇家玫瑰旅館站前館,臺北市中山區華陰街3號1-4樓,02-25217222,http://www.rosehotel.com.tw/tw/,12間,NT$15000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),15000,-
台北國泰萬怡酒店,臺北市中山區民生東路三段6號地下1樓、1、2、14至20樓,02-77503377,http://www.courtyardtaipeidowntown.com/,227間,NT$15000-100000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),15000,-
皇家玫瑰旅館西門館,臺北市萬華區西寧南路63之1號,02-23819333,http://www.rosehotel.com.tw/tw/hotel_about.php?hid=4,7間,NT$15000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),15000,-
和逸台北忠孝館,臺北市中正區忠孝東路一段31號1至12樓,02-77253399,http://www.hotelcozzi.com,123間,NT$15000-85000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),15000,-
天雲旅棧台北西門,臺北市萬華區昆明街96巷8號1樓,02-23619000,http://www.tango-hotels.com,5間,NT$15000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),15000,-
天閣酒店台北信義,臺北市信義區忠孝東路五段297號1-6樓,02-25288000,http://www.tango-hotels.com,105間,NT$15000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),15000,-
儷夏商旅,臺北市萬華區中華路一段90號4樓、5樓、6樓、8樓,02-23116168,https://www.muzikhotel.com.tw/,85間,NT$15000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),15000,-
甲山林湯旅JSLhotel,臺北市中山區興安街56、58、60號1樓，62號1至9樓,02-25012222,http://www.jslhotel.com.tw,157間,NT$15000-30000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),15000,-
朵兒旅館,臺北市中山區新生北路1段66號2樓,02-25232699,http://dorhotel.com.tw,7間,NT$15000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),15000,-
大湖璞旅,臺北市內湖區成功路五段462號3樓至14樓、3樓之1至3樓之6、4樓之1至4樓之13、5樓之2至5樓之13、6樓之2至6樓之13、7樓之2至7樓之12、8樓之1至8樓之13、9樓之1至9樓之13、10樓之1至1,02-26338555,-,148間,NT$15000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),15000,-
寒居酒店HumbleBoutiqueHotel,臺北市中山區松江路116號1樓至9樓,02-23215511,https://humbleboutique.com.tw/,111間,NT$15000-38000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),15000,-
台北西門町意舍酒店,臺北市萬華區武昌街二段77號5-10樓,02-23755111,http://www.amba-hotels.com,162間,NT$15246-15246(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),15246,-
和苑三井花園飯店台北忠孝,臺北市大安區臺北市大安區忠孝東路三段30號,02-27811131,https://www.gardenhotels.co.jp/taipei-zhongxiao/tw/,297間,NT$15750-29400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),15750,-
意寬精品旅館HOMEHOTEL,臺北市信義區松仁路90號3至12樓,02-87890111,http://www.homehotel.com.tw/,113間,NT$15784-21714(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),15784,-
台北時代寓所,臺北市中正區林森南路7號1至14樓、7-1號1樓,02-77521888,http://www.hotelresonance.com,175間,NT$15800-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),15800,-
謙商旅(谷墨商旅-師大館),臺北市大安區和平東路一段145號2至4樓、147號5至6樓、6樓之1、6樓之2,02-23955535,https://www.goodmorehotel.com,92間,NT$15880-20880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),15880,-
晶華酒店,臺北市中山區中山北路2段39巷3號,02-25238000,http://www.regenttaiwan.com,550間,NT$16000-180000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),16000,5
雲沐行旅,臺北市大安區忠孝東路四段197號13樓及13樓之4、5、6、7、8、9,02-27735177,-,42間,NT$16000-25000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),16000,-
台北君悅酒店,臺北市信義區松壽路2號,02-27201234,http://taipei.grand.hyatt.com,866間,NT$16000-120000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),16000,5
金普頓大安酒店,臺北市大安區仁愛路四段27巷25號,02-21737999,http://www.Kimptonhotels.com/Taipei,129間,NT$16000-30000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),16000,-
慕居行旅,臺北市信義區基隆路二段22號5樓,02-27295828,http://members.tw/,25間,NT$16000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),16000,-
誠品行旅,臺北市信義區菸廠路98號,02-66262888,http://www.eslitehotel.com,104間,NT$16000-138000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),16000,-
美侖商旅,臺北市中山區吉林路49號1至8樓,02-25313535,https://www.parkviewtaipei.com,70間,NT$16000-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),16000,-
宿之酒店,臺北市萬華區環河南路一段51號2至14樓,02-23755511,https://www.suz.mobi/,87間,NT$16000-80000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),16000,-
日光拾玖,臺北市中正區忠孝西路一段50號19樓、19樓之1、之2、之5、之17、之27、之29、之31、之43及19樓等共同使用,02-23889998,-,40間,NT$16000-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),16000,-
瀚寓酒店,臺北市信義區基隆路一段206號1至12樓,02-87583777,-,120間,NT$16000-60000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),16000,-
賦樂旅居,臺北市大安區大安路一段56號、56號4樓,02-27111118,https://www.hotel-proverbs.com/tw/,42間,NT$16170-24255(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),16170,-
町記憶旅店,臺北市萬華區昆明街117號、117之1至之6號及119號、119之1至之6號1至7樓,02-23709830,http://www.chohotel.com,42間,NT$16800-28800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),16800,-
町記憶旅店2館,臺北市萬華區昆明街113號2-4樓，115號1-4樓,02-23709830,https://www.chohotel.com/,27間,NT$16800-38800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),16800,-
台北萬豪酒店,臺北市中山區樂群二路199號,02-85029999,http://www.taipeimarriott.com,318間,NT$17000-200000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),17000,5
JR東日本大飯店台北,臺北市中山區臺北市中山區南京東路三段133號,02-77500999,https://taipei.metropolitan.tw/,288間,NT$17325-103950(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),17325,-
城市商旅德立莊分館,臺北市中正區秀山街4號5-12樓、15樓；衡陽路99號5-12樓、15樓；延平南路110號5-11樓、15樓,02-23757777,https://www.midtownrichardson.com/zh-tw,535間,NT$18000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),18000,-
皇家玫瑰旅館林森館,臺北市中山區林森北路133巷8號,02-25317333,http://www.rosehotel.com.tw/tw/,16間,NT$18000-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),18000,-
楓の微笑會館,臺北市士林區菁山里菁山路131巷18之1號,02-28622145,http://www.2ftv.com.tw,5間,NT$18000-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),18000,-
甄美精品商旅,臺北市中山區林森北路259巷9號2樓,02-25639696,http://bfun.beautyhotels.com.tw/,41間,NT$18000-22000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),18000,-
慶爾喜旅館西門捷運館,臺北市萬華區中華路一段152號7樓、11樓及成都路1號7樓、11樓,02-77309920,https://www.taiwanstay.net.tw/room/33132,21間,NT$18000-35000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),18000,-
町記憶旅店3館,臺北市萬華區昆明街142號2、3樓,02-23709930,https://reurl.cc/jg3qZZ,44間,NT$18800-28800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),18800,-
MVSA慕舍酒店,臺北市中山區建國北路一段61號,02-25006772,https://www.hotelmvsa.com/,38間,NT$18800-36800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),18800,-
台北大直英迪格酒店,"臺北市中山區植福路200號1樓,5樓至10樓",02-35187777,-,149間,NT$18800-180000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),18800,-
台北慕軒,臺北市大安區敦化南路一段331號1-13樓,02-77266699,http://www.madisontaipei.com,124間,NT$19000-130000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),19000,4
台北W飯店,臺北市信義區忠孝東路五段10號,02-77038888,https://www.marriott.com/hotels/travel/tpewh-w-taipei/,405間,NT$20000-365000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),20000,-
凡登商旅●二館,臺北市大安區忠孝東路4段197號14樓之2、6、8,02-87710852,http://www.vdthotel.com/,32間,NT$20000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),20000,-
天雲旅棧台北基河,臺北市士林區基河路18號,02-28856666,-,31間,NT$20000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),20000,-
義華酒店,臺北市中山區樂群二路197號,02-85029988,http://www.yihuahotel.com.tw/,149間,NT$20000-33000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),20000,-
唯樂米窩,臺北市萬華區成都路101、103號1-6樓,02-23759951,https://welovemeworld.business.site/,34間,NT$20000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),20000,-
漫步1948,臺北市大同區太原路40、42、44號(1至4樓),02-25588812,https://staymeander.com/,24間,NT$20000-25000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),20000,-
天閣酒店台北士林,臺北市士林區基河路16-8號1樓至11樓,02-28866888,http://www.tango-hotels.com,51間,NT$20000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),20000,-
立和商務旅館-漢口館,臺北市萬華區漢口街二段54號10樓,02-23613350,https://www.taiwanstay.net.tw/room/33230,59間,NT$20000-40000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),20000,-
摩莎曼拉商務旅館-西門館,臺北市萬華區漢口街二段54號8樓、8樓之1、8樓之6、8樓之7、8樓之8、9樓、9樓之1,02-23613350,https://www.taiwanstay.net.tw/room/33231,88間,NT$20000-40000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),20000,-
華泰瑞舍,"臺北市中山區林森北路357及359號2樓,-1,-2,-3,-5,-6至7樓,-1,-2,-3,-5,-6、2樓-7,-8,-9至5樓-7,-8,-9",02-25310699,http://www.gloriaresidence.com,48間,NT$21000-28000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),21000,-
茹曦酒店,臺北市松山區敦化北路100號,02-27198399,http://www.theillumehotel.com,312間,NT$22000-23100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),22000,-
柔美商旅,臺北市中山區建國北路二段64巷9號,02-25031133,http://roumeihotel.com.tw,47間,NT$22000-28000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),22000,-
台北遠東香格里拉,臺北市大安區敦化南路2段201號,02-23788888,-,420間,NT$22176-263225(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),22176,5
台北寒舍艾美酒店,臺北市信義區松仁路38號,02-66228000,http://www.lemeridien-taipei.com/,160間,NT$22600-220000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),22600,-
沃客汽車旅館,臺北市北投區承德路七段236號,02-28226666,-,63間,NT$22999-22999(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),22999,-
日勝生加賀屋國際溫泉飯店,臺北市北投區溫泉里11鄰光明路236號,02-28911111,http://www.kagaya.com.tw,89間,NT$23000-120000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),23000,-
璞樂米窩,臺北市信義區松山路153號2-7樓,02-27565659,-,33間,NT$25000-25000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),25000,-
正是旅館,臺北市信義區基隆路一段182號1樓至7樓,02-23718230,-,18間,NT$25000-25000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),25000,-
慶爾喜旅館,臺北市萬華區武昌街二段72號11樓,02-77309920,-,6間,NT$25000-25000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),25000,-
喜園旅館,臺北市萬華區中華路一段90號3樓、3樓之1、3樓之2,02-77309920,-,35間,NT$25000-25000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),25000,-
藝築文旅台北站前館,臺北市中正區襄陽路8號3至11樓,02-23820150,-,90間,NT$28800-39800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),28800,-
三二行館,臺北市北投區中山路32號,02-66117888,http://www.villa32.com,5間,NT$29800-29800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),29800,-
艾捷天麗大飯店,臺北市松山區南京東路四段156號1-11樓,02-25796162,http://www.hej-taipeiarena-hotel.com.tw,78間,NT$30000-46000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),30000,-
路徒PLUS行旅-站前館,臺北市中正區忠孝西路一段80號24至35樓,02-23886366,https://roadersplushotel.com,127間,NT$33888-48888(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),33888,-
台北文華東方酒店,臺北市松山區敦化北路158號B3-14樓,02-27156888,http://mandarinoriental.com,303間,NT$39850-693000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),39850,-
大倉久和大飯店,臺北市中山區南京東路1段9號,02-25231111,http://www.okurataipei.com.tw,208間,NT$50000-160000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),50000,5
晶城青年旅館,臺北市大同區南京西路288號4F,02-25507220,-,3間,NT$50400-50400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),50400,-
